time,S,I,R,year
22.942942942942942,1868.915050017456,3320.50955180926,962.6841337311331,1992.9429429429429
22.972972972972972,1870.1855236941888,3325.7040360327846,964.6188914873667,1992.972972972973
23.003003003003002,1871.4543455318844,3330.9106326282063,966.555416426368,1993.003003003003
23.033033033033032,1872.7215153605225,3336.1293675897778,968.4937091226722,1993.033033033033
23.063063063063062,1873.987033007556,3341.3602669579072,970.4337701538445,1993.063063063063
23.093093093093092,1875.2508982979107,3346.6033568191597,972.375600100483,1993.093093093093
23.123123123123122,1876.513111053985,3351.858663306254,974.3191995462167,1993.1231231231232
23.153153153153152,1877.7736710956506,3357.1262125980666,976.2645690777063,1993.1531531531532
23.183183183183182,1879.0325782402515,3362.4060309196275,978.211709284644,1993.1831831831832
23.213213213213212,1880.2898323026054,3367.6981445421243,980.1606207597541,1993.2132132132133
23.243243243243242,1881.5454330950024,3373.0025797828985,982.1113040987922,1993.2432432432433
23.273273273273272,1882.799380427206,3378.3193630054466,984.0637599005452,1993.2732732732732
23.303303303303302,1884.0516741064516,3383.6485206194234,986.017988766832,1993.3033033033032
23.333333333333332,1885.3023139374493,3388.990079080637,987.9739913025029,1993.3333333333333
23.363363363363362,1886.5512997223798,3394.3440648910505,989.9317681154394,1993.3633633633633
23.393393393393392,1887.7986312608987,3399.7105045987855,991.8913198165559,1993.3933933933934
23.423423423423422,1889.044308350134,3405.089424798117,993.852647019797,1993.4234234234234
23.453453453453452,1890.288330784686,3410.4808521294744,995.8157503421393,1993.4534534534534
23.483483483483482,1891.5306983566284,3415.8848132794465,997.7806304035918,1993.4834834834835
23.513513513513512,1892.771410855508,3421.3013349807734,999.7472878271938,1993.5135135135135
23.543543543543542,1894.010468068344,3426.7304440123526,1001.7157232390168,1993.5435435435436
23.573573573573572,1895.2478697796291,3432.172167199238,1003.6859372681643,1993.5735735735736
23.603603603603602,1896.4836157713285,3437.626531412639,1005.6579305467709,1993.6036036036037
23.633633633633632,1897.7177058228804,3443.093563569919,1007.631703710003,1993.6336336336337
23.663663663663662,1898.9501397111958,3448.5732906345975,1009.6072573960582,1993.6636636636636
23.693693693693692,1900.1809172106591,3454.0657396163497,1011.5845922461664,1993.6936936936936
23.723723723723722,1901.4100380931272,3459.570937571007,1013.5637089045881,1993.7237237237237
23.753753753753752,1902.6375021279305,3465.0889116005555,1015.5446080186167,1993.7537537537537
23.783783783783782,1903.8633090818712,3470.6196888531385,1017.5272902385763,1993.7837837837837
23.813813813813812,1905.0874587192254,3476.163296523052,1019.5117562178225,1993.8138138138138
23.843843843843842,1906.3099508017417,3481.719761850749,1021.4980066127432,1993.8438438438438
23.873873873873872,1907.5307850886418,3487.2891121228377,1023.486042082757,1993.873873873874
23.903903903903903,1908.7499613366203,3492.871374672084,1025.475863290315,1993.903903903904
23.933933933933933,1909.9674792998449,3498.4665768774075,1027.4674709008996,1993.933933933934
23.963963963963963,1911.183338729956,3504.074746163882,1029.4608655830243,1993.963963963964
23.993993993993993,1912.3975393760663,3509.69591000274,1031.4560480082346,1993.993993993994
24.024024024024023,1913.6100809847626,3515.3300959113667,1033.453018851108,1994.0240240240241
24.054054054054053,1914.8209633001036,3520.977331453304,1035.4517787892523,1994.054054054054
24.084084084084083,1916.0301860636223,3526.6376442382502,1037.4523285033088,1994.084084084084
24.114114114114113,1917.237749014323,3532.311061922058,1039.4546686769488,1994.114114114114
24.144144144144143,1918.4436518886837,3537.9976122067364,1041.4587999968758,1994.144144144144
24.174174174174173,1919.6478944206556,3543.6973228404486,1043.4647231528252,1994.1741741741741
24.204204204204203,1920.8504763416624,3549.410221617515,1045.472438837563,1994.2042042042042
24.234234234234233,1922.0513973806003,3555.136336378411,1047.481947746888,1994.2342342342342
24.264264264264263,1923.2506572638397,3560.875695009767,1049.4932505796296,1994.2642642642643
24.294294294294293,1924.4482557152228,3566.6283254443697,1051.5063480376502,1994.2942942942943
24.324324324324323,1925.644192456065,3572.3942556611614,1053.5212408258417,1994.3243243243244
24.354354354354353,1926.8384672051548,3578.1735136852385,1055.5379296521294,1994.3543543543544
24.384384384384383,1928.031079678754,3583.9661275878548,1057.5564152274692,1994.3843843843845
24.414414414414413,1929.2220295905956,3589.772125486418,1059.5766982658488,1994.4144144144145
24.444444444444443,1930.4113166518878,3595.591535544494,1061.5987794842883,1994.4444444444443
24.474474474474473,1931.5989405713108,3601.424385971801,1063.6226596028382,1994.4744744744744
24.504504504504503,1932.7849010550171,3607.2707050242143,1065.6483393445817,1994.5045045045044
24.534534534534533,1933.9691978066328,3613.1305210037654,1067.6758194356323,1994.5345345345345
24.564564564564563,1935.1518305272566,3619.00386225864,1069.705100605136,1994.5645645645645
24.594594594594593,1936.332798915461,3624.8907571831805,1071.7361835852703,1994.5945945945946
24.624624624624623,1937.5121026672898,3630.7912342178834,1073.7690691112443,1994.6246246246246
24.654654654654653,1938.689741476261,3636.705321849404,1075.8037579212987,1994.6546546546547
24.684684684684683,1939.8657150333652,3642.633048610548,1077.8402507567052,1994.6846846846847
24.714714714714713,1941.0400230270661,3648.5744430802815,1079.8785483617683,1994.7147147147148
24.744744744744743,1942.2126651432998,3654.529533883724,1081.918651483823,1994.7447447447448
24.774774774774773,1943.3836410654756,3660.4983496921486,1083.9605608732359,1994.7747747747749
24.804804804804803,1944.552950474476,3666.4809192229886,1086.0042772834067,1994.804804804805
24.834834834834833,1945.720593048656,3672.47727123983,1088.0498014707646,1994.8348348348347
24.864864864864863,1946.8865684638438,3678.487434552413,1090.0971341947716,1994.8648648648648
24.894894894894893,1948.0508763933403,3684.511438016637,1092.1462762179212,1994.8948948948948
24.924924924924923,1949.2135165079192,3690.549310534553,1094.1972283057387,1994.9249249249249
24.954954954954953,1950.374488475828,3696.601081054371,1096.2499912267801,1994.954954954955
24.984984984984983,1951.533791962786,3702.666778570456,1098.304565752634,1994.984984984985
25.015015015015013,1952.6914266319864,3708.7464321233247,1100.3609526579198,1995.015015015015
25.045045045045043,1953.847392144094,3714.840070799655,1102.4191527202893,1995.045045045045
25.075075075075073,1955.001688157248,3720.9477237322762,1104.4791667204252,1995.0750750750751
25.105105105105103,1956.1543143270596,3727.0694201001743,1106.540995442042,1995.1051051051052
25.135135135135133,1957.3052703066132,3733.205189128492,1108.604639671886,1995.1351351351352
25.165165165165163,1958.4545557464667,3739.3550600885274,1110.6701001997349,1995.1651651651653
25.195195195195193,1959.6021702946496,3745.5190622977316,1112.737377818398,1995.195195195195
25.225225225225223,1960.7481135966655,3751.6972251197144,1114.8064733237165,1995.2252252252251
25.255255255255253,1961.8923852954902,3757.88957796424,1116.8773875145625,1995.2552552552552
25.285285285285283,1963.034985031573,3764.096150287226,1118.9501211928405,1995.2852852852852
25.315315315315313,1964.1759124428354,3770.3169715907507,1121.0246751634863,1995.3153153153153
25.345345345345343,1965.3151671646729,3776.5520714230424,1123.101050234467,1995.3453453453453
25.375375375375373,1966.4527488299527,3782.8014793784887,1125.1792472167817,1995.3753753753754
25.405405405405403,1967.5886570690159,3789.06522509763,1127.259266924461,1995.4054054054054
25.435435435435434,1968.7228915096762,3795.3433382671656,1129.3411101745664,1995.4354354354355
25.465465465465464,1969.8554517772195,3801.6358486199465,1131.4247777871924,1995.4654654654655
25.495495495495494,1970.9863374944061,3807.9427859349826,1133.5102705854638,1995.4954954954956
25.525525525525524,1972.115548281468,3814.2641800374367,1135.5975893955379,1995.5255255255256
25.555555555555554,1973.24308375611,3820.60006079863,1137.686735046603,1995.5555555555557
25.585585585585584,1974.3689435335114,3826.9504581360366,1139.7777083708793,1995.5855855855855
25.615615615615614,1975.493127226323,3833.315402013287,1141.8705102036183,1995.6156156156155
25.645645645645647,1976.6156344446683,3839.6949224401683,1143.9651413831039,1995.6456456456456
25.675675675675677,1977.736464796145,3846.089049472621,1146.0616027506503,1995.6756756756756
25.705705705705707,1978.8556178858225,3852.497813212744,1148.1598951506041,1995.7057057057057
25.735735735735737,1979.973093316244,3858.9212438087884,1150.2600194303436,1995.7357357357357
25.765765765765767,1981.0888906874256,3865.3593714551635,1152.3619764402788,1995.7657657657658
25.795795795795797,1982.2030095968555,3871.8122263924342,1154.4657670338504,1995.7957957957958
25.825825825825827,1983.3154496394952,3878.2798389073196,1156.5713920675316,1995.8258258258259
25.855855855855857,1984.4262104077795,3884.7622393326938,1158.6788524008268,1995.855855855856
25.885885885885887,1985.5352914916161,3891.2594580475875,1160.788148896272,1995.885885885886
25.915915915915917,1986.642692478385,3897.7715254771883,1162.8992824194352,1995.915915915916
25.945945945945947,1987.7484129529398,3904.298472092837,1165.0122538389155,1995.945945945946
25.975975975975977,1988.8524524976065,3910.8403284120322,1167.1270640263433,1995.9759759759759
26.006006006006007,1989.9548106921843,3917.397124998425,1169.2437138563819,1996.006006006006
26.036036036036037,1991.0554871139457,3923.9688924618245,1171.3622042067245,1996.036036036036
